ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval,TASK988,TEXTRANK.TXT,0.27778,0.04065,0.07092,1

ROUGE-L+StopWordRemoval,TASK505,TEXTRANK.TXT,0.21212,0.03704,0.06306,1

ROUGE-1+StopWordRemoval,TASK505,TEXTRANK.TXT,0.34286,0.04528,0.08000,1

ROUGE-2+StopWordRemoval,TASK505,TEXTRANK.TXT,0.03030,0.00379,0.00673,1

ROUGE-L+StopWordRemoval,TASK747,TEXTRANK.TXT,0.36842,0.10448,0.16279,1

ROUGE-1+StopWordRemoval,TASK747,TEXTRANK.TXT,0.53659,0.10732,0.17886,1

ROUGE-2+StopWordRemoval,TASK747,TEXTRANK.TXT,0.17500,0.03431,0.05738,1

ROUGE-L+StopWordRemoval,TASK989,TEXTRANK.TXT,0.14286,0.05952,0.08403,1

ROUGE-1+StopWordRemoval,TASK989,TEXTRANK.TXT,0.34286,0.11765,0.17518,1

ROUGE-2+StopWordRemoval,TASK989,TEXTRANK.TXT,0.08824,0.02970,0.04444,1

ROUGE-L+StopWordRemoval,TASK502,TEXTRANK.TXT,0.24444,0.13095,0.17054,1

ROUGE-1+StopWordRemoval,TASK502,TEXTRANK.TXT,0.31111,0.12963,0.18301,1

ROUGE-2+StopWordRemoval,TASK502,TEXTRANK.TXT,0.11628,0.04673,0.06667,1

ROUGE-L+StopWordRemoval,TASK744,TEXTRANK.TXT,0.24324,0.09783,0.13953,1

ROUGE-1+StopWordRemoval,TASK744,TEXTRANK.TXT,0.28571,0.10256,0.15094,1

ROUGE-2+StopWordRemoval,TASK744,TEXTRANK.TXT,0.12195,0.04310,0.06369,1

ROUGE-L+StopWordRemoval,TASK986,TEXTRANK.TXT,0.26471,0.08108,0.12414,1

ROUGE-1+StopWordRemoval,TASK986,TEXTRANK.TXT,0.37143,0.08904,0.14365,1

ROUGE-2+StopWordRemoval,TASK986,TEXTRANK.TXT,0.14706,0.03448,0.05587,1

ROUGE-L+StopWordRemoval,TASK503,TEXTRANK.TXT,0.41176,0.17949,0.25000,1

ROUGE-1+StopWordRemoval,TASK503,TEXTRANK.TXT,0.44118,0.09091,0.15075,1

ROUGE-2+StopWordRemoval,TASK503,TEXTRANK.TXT,0.31250,0.06098,0.10204,1

ROUGE-L+StopWordRemoval,TASK745,TEXTRANK.TXT,0.20000,0.05109,0.08140,1

ROUGE-1+StopWordRemoval,TASK745,TEXTRANK.TXT,0.32432,0.06283,0.10526,1

ROUGE-2+StopWordRemoval,TASK745,TEXTRANK.TXT,0.02778,0.00526,0.00885,1

ROUGE-L+StopWordRemoval,TASK987,TEXTRANK.TXT,0.34375,0.09565,0.14966,1

ROUGE-1+StopWordRemoval,TASK987,TEXTRANK.TXT,0.75000,0.15976,0.26341,1

ROUGE-2+StopWordRemoval,TASK987,TEXTRANK.TXT,0.37143,0.07738,0.12808,1

ROUGE-L+StopWordRemoval,TASK500,TEXTRANK.TXT,0.31429,0.08594,0.13497,1

ROUGE-1+StopWordRemoval,TASK500,TEXTRANK.TXT,0.58333,0.10938,0.18421,1

ROUGE-2+StopWordRemoval,TASK500,TEXTRANK.TXT,0.20588,0.03665,0.06222,1

ROUGE-L+StopWordRemoval,TASK742,TEXTRANK.TXT,0.47059,0.12903,0.20253,1

ROUGE-1+StopWordRemoval,TASK742,TEXTRANK.TXT,0.61765,0.12651,0.21000,1

ROUGE-2+StopWordRemoval,TASK742,TEXTRANK.TXT,0.36364,0.07273,0.12121,1

ROUGE-L+StopWordRemoval,TASK984,TEXTRANK.TXT,0.10256,0.03306,0.05000,1

ROUGE-1+StopWordRemoval,TASK984,TEXTRANK.TXT,0.17073,0.04667,0.07330,1

ROUGE-2+StopWordRemoval,TASK984,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK501,TEXTRANK.TXT,0.24000,0.04959,0.08219,1

ROUGE-1+StopWordRemoval,TASK501,TEXTRANK.TXT,0.59259,0.09249,0.16000,1

ROUGE-2+StopWordRemoval,TASK501,TEXTRANK.TXT,0.20000,0.02907,0.05076,1

ROUGE-L+StopWordRemoval,TASK743,TEXTRANK.TXT,0.13636,0.05455,0.07792,1

ROUGE-1+StopWordRemoval,TASK743,TEXTRANK.TXT,0.20000,0.05143,0.08182,1

ROUGE-2+StopWordRemoval,TASK743,TEXTRANK.TXT,0.02273,0.00575,0.00917,1

ROUGE-L+StopWordRemoval,TASK985,TEXTRANK.TXT,0.41667,0.12000,0.18634,1

ROUGE-1+StopWordRemoval,TASK985,TEXTRANK.TXT,0.59524,0.14793,0.23697,1

ROUGE-2+StopWordRemoval,TASK985,TEXTRANK.TXT,0.32500,0.07738,0.12500,1

ROUGE-L+StopWordRemoval,TASK740,TEXTRANK.TXT,0.24074,0.10078,0.14208,1

ROUGE-1+StopWordRemoval,TASK740,TEXTRANK.TXT,0.41379,0.12903,0.19672,1

ROUGE-2+StopWordRemoval,TASK740,TEXTRANK.TXT,0.10526,0.03243,0.04959,1

ROUGE-L+StopWordRemoval,TASK982,TEXTRANK.TXT,0.38462,0.06536,0.11173,1

ROUGE-1+StopWordRemoval,TASK982,TEXTRANK.TXT,0.57692,0.06550,0.11765,1

ROUGE-2+StopWordRemoval,TASK982,TEXTRANK.TXT,0.16000,0.01754,0.03162,1

ROUGE-L+StopWordRemoval,TASK741,TEXTRANK.TXT,0.31818,0.07955,0.12727,1

ROUGE-1+StopWordRemoval,TASK741,TEXTRANK.TXT,0.54545,0.10345,0.17391,1

ROUGE-2+StopWordRemoval,TASK741,TEXTRANK.TXT,0.19048,0.03478,0.05882,1

ROUGE-L+StopWordRemoval,TASK983,TEXTRANK.TXT,0.40909,0.08738,0.14400,1

ROUGE-1+StopWordRemoval,TASK983,TEXTRANK.TXT,0.57692,0.10000,0.17045,1

ROUGE-2+StopWordRemoval,TASK983,TEXTRANK.TXT,0.36000,0.06040,0.10345,1

ROUGE-L+StopWordRemoval,TASK980,TEXTRANK.TXT,0.72414,0.17355,0.28000,1

ROUGE-1+StopWordRemoval,TASK980,TEXTRANK.TXT,0.73333,0.14865,0.24719,1

ROUGE-2+StopWordRemoval,TASK980,TEXTRANK.TXT,0.48276,0.09524,0.15909,1

ROUGE-L+StopWordRemoval,TASK981,TEXTRANK.TXT,0.24324,0.10112,0.14286,1

ROUGE-1+StopWordRemoval,TASK981,TEXTRANK.TXT,0.34211,0.11404,0.17105,1

ROUGE-2+StopWordRemoval,TASK981,TEXTRANK.TXT,0.08108,0.02655,0.04000,1

ROUGE-L+StopWordRemoval,TASK519,TEXTRANK.TXT,0.37500,0.11538,0.17647,1

ROUGE-1+StopWordRemoval,TASK519,TEXTRANK.TXT,0.48837,0.10096,0.16733,1

ROUGE-2+StopWordRemoval,TASK519,TEXTRANK.TXT,0.11905,0.02415,0.04016,1

ROUGE-L+StopWordRemoval,TASK517,TEXTRANK.TXT,0.43243,0.15238,0.22535,1

ROUGE-1+StopWordRemoval,TASK517,TEXTRANK.TXT,0.58974,0.15033,0.23958,1

ROUGE-2+StopWordRemoval,TASK517,TEXTRANK.TXT,0.26316,0.06579,0.10526,1

ROUGE-L+StopWordRemoval,TASK759,TEXTRANK.TXT,0.16981,0.06164,0.09045,1

ROUGE-1+StopWordRemoval,TASK759,TEXTRANK.TXT,0.26667,0.08743,0.13169,1

ROUGE-2+StopWordRemoval,TASK759,TEXTRANK.TXT,0.03390,0.01099,0.01660,1

ROUGE-L+StopWordRemoval,TASK518,TEXTRANK.TXT,0.33333,0.11429,0.17021,1

ROUGE-1+StopWordRemoval,TASK518,TEXTRANK.TXT,0.57143,0.11765,0.19512,1

ROUGE-2+StopWordRemoval,TASK518,TEXTRANK.TXT,0.18750,0.03797,0.06316,1

ROUGE-L+StopWordRemoval,TASK515,TEXTRANK.TXT,0.31373,0.10323,0.15534,1

ROUGE-1+StopWordRemoval,TASK515,TEXTRANK.TXT,0.59259,0.15385,0.24427,1

ROUGE-2+StopWordRemoval,TASK515,TEXTRANK.TXT,0.28846,0.07246,0.11583,1

ROUGE-L+StopWordRemoval,TASK757,TEXTRANK.TXT,0.13043,0.04054,0.06186,1

ROUGE-1+StopWordRemoval,TASK757,TEXTRANK.TXT,0.30435,0.06422,0.10606,1

ROUGE-2+StopWordRemoval,TASK757,TEXTRANK.TXT,0.04545,0.00926,0.01538,1

ROUGE-L+StopWordRemoval,TASK999,TEXTRANK.TXT,0.44186,0.15200,0.22619,1

ROUGE-1+StopWordRemoval,TASK999,TEXTRANK.TXT,0.67391,0.17318,0.27556,1

ROUGE-2+StopWordRemoval,TASK999,TEXTRANK.TXT,0.37778,0.09551,0.15247,1

ROUGE-L+StopWordRemoval,TASK516,TEXTRANK.TXT,0.56522,0.22414,0.32099,1

ROUGE-1+StopWordRemoval,TASK516,TEXTRANK.TXT,0.62745,0.15311,0.24615,1

ROUGE-2+StopWordRemoval,TASK516,TEXTRANK.TXT,0.40000,0.09615,0.15504,1

ROUGE-L+StopWordRemoval,TASK758,TEXTRANK.TXT,0.40816,0.10363,0.16529,1

ROUGE-1+StopWordRemoval,TASK758,TEXTRANK.TXT,0.64151,0.10241,0.17662,1

ROUGE-2+StopWordRemoval,TASK758,TEXTRANK.TXT,0.25000,0.03927,0.06789,1

ROUGE-L+StopWordRemoval,TASK513,TEXTRANK.TXT,0.27273,0.05085,0.08571,1

ROUGE-1+StopWordRemoval,TASK513,TEXTRANK.TXT,0.41667,0.05703,0.10033,1

ROUGE-2+StopWordRemoval,TASK513,TEXTRANK.TXT,0.08571,0.01145,0.02020,1

ROUGE-L+StopWordRemoval,TASK755,TEXTRANK.TXT,0.25000,0.04396,0.07477,1

ROUGE-1+StopWordRemoval,TASK755,TEXTRANK.TXT,0.47059,0.06084,0.10774,1

ROUGE-2+StopWordRemoval,TASK755,TEXTRANK.TXT,0.06061,0.00763,0.01356,1

ROUGE-L+StopWordRemoval,TASK997,TEXTRANK.TXT,0.24000,0.04110,0.07018,1

ROUGE-1+StopWordRemoval,TASK997,TEXTRANK.TXT,0.28000,0.03804,0.06699,1

ROUGE-2+StopWordRemoval,TASK997,TEXTRANK.TXT,0.08333,0.01093,0.01932,1

ROUGE-L+StopWordRemoval,TASK514,TEXTRANK.TXT,0.66102,0.22414,0.33476,1

ROUGE-1+StopWordRemoval,TASK514,TEXTRANK.TXT,0.75806,0.15667,0.25967,1

ROUGE-2+StopWordRemoval,TASK514,TEXTRANK.TXT,0.60656,0.12375,0.20556,1

ROUGE-L+StopWordRemoval,TASK756,TEXTRANK.TXT,0.17391,0.06780,0.09756,1

ROUGE-1+StopWordRemoval,TASK756,TEXTRANK.TXT,0.20833,0.06579,0.10000,1

ROUGE-2+StopWordRemoval,TASK756,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK998,TEXTRANK.TXT,0.47826,0.11458,0.18487,1

ROUGE-1+StopWordRemoval,TASK998,TEXTRANK.TXT,0.53846,0.09211,0.15730,1

ROUGE-2+StopWordRemoval,TASK998,TEXTRANK.TXT,0.16000,0.02649,0.04545,1

ROUGE-L+StopWordRemoval,TASK511,TEXTRANK.TXT,0.25641,0.04464,0.07605,1

ROUGE-1+StopWordRemoval,TASK511,TEXTRANK.TXT,0.50000,0.05850,0.10474,1

ROUGE-2+StopWordRemoval,TASK511,TEXTRANK.TXT,0.12195,0.01397,0.02506,1

ROUGE-L+StopWordRemoval,TASK753,TEXTRANK.TXT,0.38462,0.06369,0.10929,1

ROUGE-1+StopWordRemoval,TASK753,TEXTRANK.TXT,0.51724,0.06466,0.11494,1

ROUGE-2+StopWordRemoval,TASK753,TEXTRANK.TXT,0.21429,0.02597,0.04633,1

ROUGE-L+StopWordRemoval,TASK995,TEXTRANK.TXT,0.26667,0.08602,0.13008,1

ROUGE-1+StopWordRemoval,TASK995,TEXTRANK.TXT,0.51613,0.13333,0.21192,1

ROUGE-2+StopWordRemoval,TASK995,TEXTRANK.TXT,0.20000,0.05042,0.08054,1

ROUGE-L+StopWordRemoval,TASK512,TEXTRANK.TXT,0.15556,0.06140,0.08805,1

ROUGE-1+StopWordRemoval,TASK512,TEXTRANK.TXT,0.38776,0.11585,0.17840,1

ROUGE-2+StopWordRemoval,TASK512,TEXTRANK.TXT,0.16667,0.04908,0.07583,1

ROUGE-L+StopWordRemoval,TASK754,TEXTRANK.TXT,0.21053,0.06897,0.10390,1

ROUGE-1+StopWordRemoval,TASK754,TEXTRANK.TXT,0.34146,0.08434,0.13527,1

ROUGE-2+StopWordRemoval,TASK754,TEXTRANK.TXT,0.07500,0.01818,0.02927,1

ROUGE-L+StopWordRemoval,TASK996,TEXTRANK.TXT,0.32258,0.08696,0.13699,1

ROUGE-1+StopWordRemoval,TASK996,TEXTRANK.TXT,0.61290,0.10270,0.17593,1

ROUGE-2+StopWordRemoval,TASK996,TEXTRANK.TXT,0.23333,0.03804,0.06542,1

ROUGE-L+StopWordRemoval,TASK751,TEXTRANK.TXT,0.36667,0.12088,0.18182,1

ROUGE-1+StopWordRemoval,TASK751,TEXTRANK.TXT,0.70000,0.16031,0.26087,1

ROUGE-2+StopWordRemoval,TASK751,TEXTRANK.TXT,0.20690,0.04615,0.07547,1

ROUGE-L+StopWordRemoval,TASK993,TEXTRANK.TXT,0.18367,0.09574,0.12587,1

ROUGE-1+StopWordRemoval,TASK993,TEXTRANK.TXT,0.40385,0.18584,0.25455,1

ROUGE-2+StopWordRemoval,TASK993,TEXTRANK.TXT,0.09804,0.04464,0.06135,1

ROUGE-L+StopWordRemoval,TASK510,TEXTRANK.TXT,0.35714,0.11278,0.17143,1

ROUGE-1+StopWordRemoval,TASK510,TEXTRANK.TXT,0.58696,0.13500,0.21951,1

ROUGE-2+StopWordRemoval,TASK510,TEXTRANK.TXT,0.22222,0.05025,0.08197,1

ROUGE-L+StopWordRemoval,TASK752,TEXTRANK.TXT,0.19231,0.09434,0.12658,1

ROUGE-1+StopWordRemoval,TASK752,TEXTRANK.TXT,0.29310,0.10303,0.15247,1

ROUGE-2+StopWordRemoval,TASK752,TEXTRANK.TXT,0.05263,0.01829,0.02715,1

ROUGE-L+StopWordRemoval,TASK994,TEXTRANK.TXT,0.23529,0.09195,0.13223,1

ROUGE-1+StopWordRemoval,TASK994,TEXTRANK.TXT,0.33333,0.11215,0.16783,1

ROUGE-2+StopWordRemoval,TASK994,TEXTRANK.TXT,0.11429,0.03774,0.05674,1

ROUGE-L+StopWordRemoval,TASK991,TEXTRANK.TXT,0.25000,0.07547,0.11594,1

ROUGE-1+StopWordRemoval,TASK991,TEXTRANK.TXT,0.47059,0.10596,0.17297,1

ROUGE-2+StopWordRemoval,TASK991,TEXTRANK.TXT,0.18182,0.04000,0.06557,1

ROUGE-L+StopWordRemoval,TASK750,TEXTRANK.TXT,0.56098,0.17037,0.26136,1

ROUGE-1+StopWordRemoval,TASK750,TEXTRANK.TXT,0.78049,0.17486,0.28571,1

ROUGE-2+StopWordRemoval,TASK750,TEXTRANK.TXT,0.45000,0.09890,0.16216,1

ROUGE-L+StopWordRemoval,TASK992,TEXTRANK.TXT,0.57576,0.21111,0.30894,1

ROUGE-1+StopWordRemoval,TASK992,TEXTRANK.TXT,0.74286,0.19697,0.31138,1

ROUGE-2+StopWordRemoval,TASK992,TEXTRANK.TXT,0.47059,0.12214,0.19394,1

ROUGE-L+StopWordRemoval,TASK990,TEXTRANK.TXT,0.26471,0.07692,0.11921,1

ROUGE-1+StopWordRemoval,TASK990,TEXTRANK.TXT,0.34884,0.07389,0.12195,1

ROUGE-2+StopWordRemoval,TASK990,TEXTRANK.TXT,0.07317,0.01485,0.02469,1

ROUGE-L+StopWordRemoval,TASK728,TEXTRANK.TXT,0.20588,0.03846,0.06481,1

ROUGE-1+StopWordRemoval,TASK728,TEXTRANK.TXT,0.42105,0.06275,0.10922,1

ROUGE-2+StopWordRemoval,TASK728,TEXTRANK.TXT,0.08108,0.01181,0.02062,1

ROUGE-L+StopWordRemoval,TASK729,TEXTRANK.TXT,0.26923,0.07609,0.11864,1

ROUGE-1+StopWordRemoval,TASK729,TEXTRANK.TXT,0.34615,0.06716,0.11250,1

ROUGE-2+StopWordRemoval,TASK729,TEXTRANK.TXT,0.08333,0.01504,0.02548,1

ROUGE-L+StopWordRemoval,TASK726,TEXTRANK.TXT,0.47368,0.07965,0.13636,1

ROUGE-1+StopWordRemoval,TASK726,TEXTRANK.TXT,0.57895,0.06627,0.11892,1

ROUGE-2+StopWordRemoval,TASK726,TEXTRANK.TXT,0.11111,0.01212,0.02186,1

ROUGE-L+StopWordRemoval,TASK968,TEXTRANK.TXT,0.22727,0.07812,0.11628,1

ROUGE-1+StopWordRemoval,TASK968,TEXTRANK.TXT,0.34043,0.09143,0.14414,1

ROUGE-2+StopWordRemoval,TASK968,TEXTRANK.TXT,0.04348,0.01149,0.01818,1

ROUGE-L+StopWordRemoval,TASK727,TEXTRANK.TXT,0.15000,0.05405,0.07947,1

ROUGE-1+StopWordRemoval,TASK727,TEXTRANK.TXT,0.39535,0.09290,0.15044,1

ROUGE-2+StopWordRemoval,TASK727,TEXTRANK.TXT,0.11905,0.02747,0.04464,1

ROUGE-L+StopWordRemoval,TASK969,TEXTRANK.TXT,0.22500,0.07258,0.10976,1

ROUGE-1+StopWordRemoval,TASK969,TEXTRANK.TXT,0.43478,0.10929,0.17467,1

ROUGE-2+StopWordRemoval,TASK969,TEXTRANK.TXT,0.15556,0.03846,0.06167,1

ROUGE-L+StopWordRemoval,TASK724,TEXTRANK.TXT,0.33333,0.08451,0.13483,1

ROUGE-1+StopWordRemoval,TASK724,TEXTRANK.TXT,0.38889,0.06034,0.10448,1

ROUGE-2+StopWordRemoval,TASK724,TEXTRANK.TXT,0.17647,0.02609,0.04545,1

ROUGE-L+StopWordRemoval,TASK966,TEXTRANK.TXT,0.13514,0.04673,0.06944,1

ROUGE-1+StopWordRemoval,TASK966,TEXTRANK.TXT,0.27500,0.08271,0.12717,1

ROUGE-2+StopWordRemoval,TASK966,TEXTRANK.TXT,0.07692,0.02273,0.03509,1

ROUGE-L+StopWordRemoval,TASK725,TEXTRANK.TXT,0.15000,0.05263,0.07792,1

ROUGE-1+StopWordRemoval,TASK725,TEXTRANK.TXT,0.20930,0.05960,0.09278,1

ROUGE-2+StopWordRemoval,TASK725,TEXTRANK.TXT,0.02381,0.00667,0.01042,1

ROUGE-L+StopWordRemoval,TASK967,TEXTRANK.TXT,0.22857,0.09091,0.13008,1

ROUGE-1+StopWordRemoval,TASK967,TEXTRANK.TXT,0.34211,0.09774,0.15205,1

ROUGE-2+StopWordRemoval,TASK967,TEXTRANK.TXT,0.05405,0.01515,0.02367,1

ROUGE-L+StopWordRemoval,TASK722,TEXTRANK.TXT,0.38889,0.09929,0.15819,1

ROUGE-1+StopWordRemoval,TASK722,TEXTRANK.TXT,0.60000,0.10762,0.18251,1

ROUGE-2+StopWordRemoval,TASK722,TEXTRANK.TXT,0.30769,0.05405,0.09195,1

ROUGE-L+StopWordRemoval,TASK964,TEXTRANK.TXT,0.22222,0.04412,0.07362,1

ROUGE-1+StopWordRemoval,TASK964,TEXTRANK.TXT,0.29412,0.05747,0.09615,1

ROUGE-2+StopWordRemoval,TASK964,TEXTRANK.TXT,0.06061,0.01156,0.01942,1

ROUGE-L+StopWordRemoval,TASK723,TEXTRANK.TXT,0.32609,0.13158,0.18750,1

ROUGE-1+StopWordRemoval,TASK723,TEXTRANK.TXT,0.46809,0.14194,0.21782,1

ROUGE-2+StopWordRemoval,TASK723,TEXTRANK.TXT,0.21739,0.06494,0.10000,1

ROUGE-L+StopWordRemoval,TASK965,TEXTRANK.TXT,0.19444,0.06195,0.09396,1

ROUGE-1+StopWordRemoval,TASK965,TEXTRANK.TXT,0.36842,0.09150,0.14660,1

ROUGE-2+StopWordRemoval,TASK965,TEXTRANK.TXT,0.10811,0.02632,0.04233,1

ROUGE-L+StopWordRemoval,TASK720,TEXTRANK.TXT,0.23810,0.11236,0.15267,1

ROUGE-1+StopWordRemoval,TASK720,TEXTRANK.TXT,0.39535,0.13281,0.19883,1

ROUGE-2+StopWordRemoval,TASK720,TEXTRANK.TXT,0.14286,0.04724,0.07101,1

ROUGE-L+StopWordRemoval,TASK962,TEXTRANK.TXT,0.25641,0.10526,0.14925,1

ROUGE-1+StopWordRemoval,TASK962,TEXTRANK.TXT,0.29268,0.08696,0.13408,1

ROUGE-2+StopWordRemoval,TASK962,TEXTRANK.TXT,0.05000,0.01460,0.02260,1

ROUGE-L+StopWordRemoval,TASK721,TEXTRANK.TXT,0.33333,0.11842,0.17476,1

ROUGE-1+StopWordRemoval,TASK721,TEXTRANK.TXT,0.41379,0.11321,0.17778,1

ROUGE-2+StopWordRemoval,TASK721,TEXTRANK.TXT,0.17857,0.04762,0.07519,1

ROUGE-L+StopWordRemoval,TASK963,TEXTRANK.TXT,0.31579,0.11429,0.16783,1

ROUGE-1+StopWordRemoval,TASK963,TEXTRANK.TXT,0.71429,0.21127,0.32609,1

ROUGE-2+StopWordRemoval,TASK963,TEXTRANK.TXT,0.36585,0.10638,0.16484,1

ROUGE-L+StopWordRemoval,TASK960,TEXTRANK.TXT,0.24138,0.08333,0.12389,1

ROUGE-1+StopWordRemoval,TASK960,TEXTRANK.TXT,0.33333,0.08696,0.13793,1

ROUGE-2+StopWordRemoval,TASK960,TEXTRANK.TXT,0.10345,0.02632,0.04196,1

ROUGE-L+StopWordRemoval,TASK961,TEXTRANK.TXT,0.24000,0.06061,0.09677,1

ROUGE-1+StopWordRemoval,TASK961,TEXTRANK.TXT,0.40000,0.07143,0.12121,1

ROUGE-2+StopWordRemoval,TASK961,TEXTRANK.TXT,0.20833,0.03597,0.06135,1

ROUGE-L+StopWordRemoval,TASK739,TEXTRANK.TXT,0.31250,0.08929,0.13889,1

ROUGE-1+StopWordRemoval,TASK739,TEXTRANK.TXT,0.52632,0.12739,0.20513,1

ROUGE-2+StopWordRemoval,TASK739,TEXTRANK.TXT,0.21622,0.05128,0.08290,1

ROUGE-L+StopWordRemoval,TASK737,TEXTRANK.TXT,0.09756,0.03509,0.05161,1

ROUGE-1+StopWordRemoval,TASK737,TEXTRANK.TXT,0.18605,0.04571,0.07339,1

ROUGE-2+StopWordRemoval,TASK737,TEXTRANK.TXT,0.04762,0.01149,0.01852,1

ROUGE-L+StopWordRemoval,TASK979,TEXTRANK.TXT,0.50000,0.15476,0.23636,1

ROUGE-1+StopWordRemoval,TASK979,TEXTRANK.TXT,0.62069,0.13846,0.22642,1

ROUGE-2+StopWordRemoval,TASK979,TEXTRANK.TXT,0.28571,0.06202,0.10191,1

ROUGE-L+StopWordRemoval,TASK738,TEXTRANK.TXT,0.35484,0.08800,0.14103,1

ROUGE-1+StopWordRemoval,TASK738,TEXTRANK.TXT,0.51515,0.07870,0.13655,1

ROUGE-2+StopWordRemoval,TASK738,TEXTRANK.TXT,0.28125,0.04186,0.07287,1

ROUGE-L+StopWordRemoval,TASK735,TEXTRANK.TXT,0.19231,0.06173,0.09346,1

ROUGE-1+StopWordRemoval,TASK735,TEXTRANK.TXT,0.51852,0.12963,0.20741,1

ROUGE-2+StopWordRemoval,TASK735,TEXTRANK.TXT,0.23077,0.05607,0.09023,1

ROUGE-L+StopWordRemoval,TASK977,TEXTRANK.TXT,0.15094,0.06250,0.08840,1

ROUGE-1+StopWordRemoval,TASK977,TEXTRANK.TXT,0.26667,0.10526,0.15094,1

ROUGE-2+StopWordRemoval,TASK977,TEXTRANK.TXT,0.03390,0.01325,0.01905,1

ROUGE-L+StopWordRemoval,TASK736,TEXTRANK.TXT,0.32075,0.12879,0.18378,1

ROUGE-1+StopWordRemoval,TASK736,TEXTRANK.TXT,0.55556,0.16355,0.25271,1

ROUGE-2+StopWordRemoval,TASK736,TEXTRANK.TXT,0.09677,0.02817,0.04364,1

ROUGE-L+StopWordRemoval,TASK978,TEXTRANK.TXT,0.22500,0.08257,0.12081,1

ROUGE-1+StopWordRemoval,TASK978,TEXTRANK.TXT,0.42857,0.12329,0.19149,1

ROUGE-2+StopWordRemoval,TASK978,TEXTRANK.TXT,0.12195,0.03448,0.05376,1

ROUGE-L+StopWordRemoval,TASK733,TEXTRANK.TXT,0.35714,0.07317,0.12146,1

ROUGE-1+StopWordRemoval,TASK733,TEXTRANK.TXT,0.55319,0.07407,0.13065,1

ROUGE-2+StopWordRemoval,TASK733,TEXTRANK.TXT,0.23913,0.03143,0.05556,1

ROUGE-L+StopWordRemoval,TASK975,TEXTRANK.TXT,0.43478,0.09615,0.15748,1

ROUGE-1+StopWordRemoval,TASK975,TEXTRANK.TXT,0.59259,0.12598,0.20779,1

ROUGE-2+StopWordRemoval,TASK975,TEXTRANK.TXT,0.26923,0.05556,0.09211,1

ROUGE-L+StopWordRemoval,TASK734,TEXTRANK.TXT,0.16667,0.04167,0.06667,1

ROUGE-1+StopWordRemoval,TASK734,TEXTRANK.TXT,0.32432,0.06557,0.10909,1

ROUGE-2+StopWordRemoval,TASK734,TEXTRANK.TXT,0.05556,0.01099,0.01835,1

ROUGE-L+StopWordRemoval,TASK976,TEXTRANK.TXT,0.10417,0.04808,0.06579,1

ROUGE-1+StopWordRemoval,TASK976,TEXTRANK.TXT,0.22449,0.09016,0.12865,1

ROUGE-2+StopWordRemoval,TASK976,TEXTRANK.TXT,0.02083,0.00826,0.01183,1

ROUGE-L+StopWordRemoval,TASK731,TEXTRANK.TXT,0.17857,0.05882,0.08850,1

ROUGE-1+StopWordRemoval,TASK731,TEXTRANK.TXT,0.34483,0.09901,0.15385,1

ROUGE-2+StopWordRemoval,TASK731,TEXTRANK.TXT,0.07143,0.02000,0.03125,1

ROUGE-L+StopWordRemoval,TASK973,TEXTRANK.TXT,0.45455,0.09091,0.15152,1

ROUGE-1+StopWordRemoval,TASK973,TEXTRANK.TXT,0.68571,0.10762,0.18605,1

ROUGE-2+StopWordRemoval,TASK973,TEXTRANK.TXT,0.26471,0.04054,0.07031,1

ROUGE-L+StopWordRemoval,TASK732,TEXTRANK.TXT,0.30952,0.13000,0.18310,1

ROUGE-1+StopWordRemoval,TASK732,TEXTRANK.TXT,0.45238,0.13768,0.21111,1

ROUGE-2+StopWordRemoval,TASK732,TEXTRANK.TXT,0.07317,0.02190,0.03371,1

ROUGE-L+StopWordRemoval,TASK974,TEXTRANK.TXT,0.65854,0.22881,0.33962,1

ROUGE-1+StopWordRemoval,TASK974,TEXTRANK.TXT,0.80952,0.19883,0.31925,1

ROUGE-2+StopWordRemoval,TASK974,TEXTRANK.TXT,0.50000,0.11765,0.19048,1

ROUGE-L+StopWordRemoval,TASK971,TEXTRANK.TXT,0.29167,0.05147,0.08750,1

ROUGE-1+StopWordRemoval,TASK971,TEXTRANK.TXT,0.38462,0.05348,0.09390,1

ROUGE-2+StopWordRemoval,TASK971,TEXTRANK.TXT,0.16000,0.02151,0.03791,1

ROUGE-L+StopWordRemoval,TASK730,TEXTRANK.TXT,0.18182,0.04734,0.07512,1

ROUGE-1+StopWordRemoval,TASK730,TEXTRANK.TXT,0.27660,0.04762,0.08125,1

ROUGE-2+StopWordRemoval,TASK730,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

