ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,153,KM.TXT,0.525,0.14583,0.22826,1
,,,,,,
ROUGE-2+StopWordRemoval,153,KM.TXT,0.18421,0.04895,0.07735,1
,,,,,,
ROUGE-L+StopWordRemoval,274,KM.TXT,0.27778,0.10417,0.15152,1
,,,,,,
ROUGE-1+StopWordRemoval,274,KM.TXT,0.46341,0.13475,0.20879,1
,,,,,,
ROUGE-2+StopWordRemoval,274,KM.TXT,0.12821,0.03571,0.05587,1
,,,,,,
ROUGE-L+StopWordRemoval,395,KM.TXT,0.17143,0.08451,0.11321,1
,,,,,,
ROUGE-1+StopWordRemoval,395,KM.TXT,0.38889,0.16867,0.23529,1
,,,,,,
ROUGE-2+StopWordRemoval,395,KM.TXT,0.02941,0.0122,0.01724,1
,,,,,,
ROUGE-L+StopWordRemoval,154,KM.TXT,0.36667,0.10784,0.16667,1
,,,,,,
ROUGE-1+StopWordRemoval,154,KM.TXT,0.59375,0.152,0.24204,1
,,,,,,
ROUGE-2+StopWordRemoval,154,KM.TXT,0.1,0.02419,0.03896,1
,,,,,,
ROUGE-L+StopWordRemoval,275,KM.TXT,0.53571,0.2027,0.29412,1
,,,,,,
ROUGE-1+StopWordRemoval,275,KM.TXT,0.58621,0.17347,0.26772,1
,,,,,,
ROUGE-2+StopWordRemoval,275,KM.TXT,0.37037,0.10309,0.16129,1
,,,,,,
ROUGE-L+StopWordRemoval,396,KM.TXT,0.1875,0.07595,0.10811,1
,,,,,,
ROUGE-1+StopWordRemoval,396,KM.TXT,0.28571,0.11364,0.1626,1
,,,,,,
ROUGE-2+StopWordRemoval,396,KM.TXT,0.06061,0.02299,0.03333,1
,,,,,,
ROUGE-L+StopWordRemoval,155,KM.TXT,0.35714,0.11111,0.16949,1
,,,,,,
ROUGE-1+StopWordRemoval,155,KM.TXT,0.41935,0.12264,0.18978,1
,,,,,,
ROUGE-2+StopWordRemoval,155,KM.TXT,0.06897,0.01905,0.02985,1
,,,,,,
ROUGE-L+StopWordRemoval,276,KM.TXT,0.94444,0.35052,0.51128,1
,,,,,,
ROUGE-1+StopWordRemoval,276,KM.TXT,0.95652,0.352,0.51462,1
,,,,,,
ROUGE-2+StopWordRemoval,276,KM.TXT,0.95455,0.33871,0.5,1
,,,,,,
ROUGE-L+StopWordRemoval,397,KM.TXT,0.27586,0.12903,0.17582,1
,,,,,,
ROUGE-1+StopWordRemoval,397,KM.TXT,0.4,0.15789,0.22642,1
,,,,,,
ROUGE-2+StopWordRemoval,397,KM.TXT,0.10714,0.04,0.05825,1
,,,,,,
ROUGE-L+StopWordRemoval,156,KM.TXT,0.125,0.05208,0.07353,1
,,,,,,
ROUGE-1+StopWordRemoval,156,KM.TXT,0.25581,0.09091,0.13415,1
,,,,,,
ROUGE-2+StopWordRemoval,156,KM.TXT,0.04878,0.01667,0.02484,1
,,,,,,
ROUGE-L+StopWordRemoval,277,KM.TXT,0.27907,0.14815,0.19355,1
,,,,,,
ROUGE-1+StopWordRemoval,277,KM.TXT,0.48837,0.175,0.25767,1
,,,,,,
ROUGE-2+StopWordRemoval,277,KM.TXT,0.21951,0.07563,0.1125,1
,,,,,,
ROUGE-L+StopWordRemoval,398,KM.TXT,0.23077,0.04286,0.07229,1
,,,,,,
ROUGE-1+StopWordRemoval,398,KM.TXT,0.48148,0.06915,0.12093,1
,,,,,,
ROUGE-2+StopWordRemoval,398,KM.TXT,0.16,0.02139,0.03774,1
,,,,,,
ROUGE-L+StopWordRemoval,157,KM.TXT,0.15385,0.07595,0.10169,1
,,,,,,
ROUGE-1+StopWordRemoval,157,KM.TXT,0.25,0.09901,0.14184,1
,,,,,,
ROUGE-2+StopWordRemoval,157,KM.TXT,0.07895,0.03,0.04348,1
,,,,,,
ROUGE-L+StopWordRemoval,278,KM.TXT,0.33333,0.10811,0.16327,1
,,,,,,
ROUGE-1+StopWordRemoval,278,KM.TXT,0.375,0.11111,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,278,KM.TXT,0.22727,0.0625,0.09804,1
,,,,,,
ROUGE-L+StopWordRemoval,399,KM.TXT,0.28947,0.12644,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,399,KM.TXT,0.34615,0.14516,0.20455,1
,,,,,,
ROUGE-2+StopWordRemoval,399,KM.TXT,0.18,0.07317,0.10405,1
,,,,,,
ROUGE-L+StopWordRemoval,158,KM.TXT,0.45455,0.14706,0.22222,1
,,,,,,
ROUGE-1+StopWordRemoval,158,KM.TXT,0.54167,0.14943,0.23423,1
,,,,,,
ROUGE-2+StopWordRemoval,158,KM.TXT,0.22727,0.05814,0.09259,1
,,,,,,
ROUGE-L+StopWordRemoval,279,KM.TXT,0.21875,0.12069,0.15556,1
,,,,,,
ROUGE-1+StopWordRemoval,279,KM.TXT,0.375,0.19048,0.25263,1
,,,,,,
ROUGE-2+StopWordRemoval,279,KM.TXT,0.16667,0.08065,0.1087,1
,,,,,,
ROUGE-L+StopWordRemoval,159,KM.TXT,0.42424,0.10448,0.16766,1
,,,,,,
ROUGE-1+StopWordRemoval,159,KM.TXT,0.70588,0.10526,0.18321,1
,,,,,,
ROUGE-2+StopWordRemoval,159,KM.TXT,0.4375,0.06167,0.10811,1
,,,,,,
ROUGE-L+StopWordRemoval,50,KM.TXT,0.53571,0.25424,0.34483,1
,,,,,,
ROUGE-1+StopWordRemoval,50,KM.TXT,0.75862,0.28571,0.41509,1
,,,,,,
ROUGE-2+StopWordRemoval,50,KM.TXT,0.48148,0.17105,0.25243,1
,,,,,,
ROUGE-L+StopWordRemoval,51,KM.TXT,0.3,0.06522,0.10714,1
,,,,,,
ROUGE-1+StopWordRemoval,51,KM.TXT,0.54286,0.1016,0.17117,1
,,,,,,
ROUGE-2+StopWordRemoval,51,KM.TXT,0.24242,0.04301,0.07306,1
,,,,,,
ROUGE-L+StopWordRemoval,52,KM.TXT,0.53125,0.17347,0.26154,1
,,,,,,
ROUGE-1+StopWordRemoval,52,KM.TXT,0.75,0.19355,0.30769,1
,,,,,,
ROUGE-2+StopWordRemoval,52,KM.TXT,0.33333,0.0813,0.13072,1
,,,,,,
ROUGE-L+StopWordRemoval,53,KM.TXT,0.33333,0.10811,0.16327,1
,,,,,,
ROUGE-1+StopWordRemoval,53,KM.TXT,0.375,0.11111,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,53,KM.TXT,0.22727,0.0625,0.09804,1
,,,,,,
ROUGE-L+StopWordRemoval,54,KM.TXT,0.34043,0.11679,0.17391,1
,,,,,,
ROUGE-1+StopWordRemoval,54,KM.TXT,0.51724,0.14925,0.23166,1
,,,,,,
ROUGE-2+StopWordRemoval,54,KM.TXT,0.17857,0.05,0.07812,1
,,,,,,
ROUGE-L+StopWordRemoval,55,KM.TXT,0.19608,0.10989,0.14085,1
,,,,,,
ROUGE-1+StopWordRemoval,55,KM.TXT,0.45455,0.2193,0.29586,1
,,,,,,
ROUGE-2+StopWordRemoval,55,KM.TXT,0.20755,0.09735,0.13253,1
,,,,,,
ROUGE-L+StopWordRemoval,56,KM.TXT,0.26667,0.1039,0.14953,1
,,,,,,
ROUGE-1+StopWordRemoval,56,KM.TXT,0.26667,0.08333,0.12698,1
,,,,,,
ROUGE-2+StopWordRemoval,56,KM.TXT,0.14286,0.04211,0.06504,1
,,,,,,
ROUGE-L+StopWordRemoval,57,KM.TXT,0.34615,0.1125,0.16981,1
,,,,,,
ROUGE-1+StopWordRemoval,57,KM.TXT,0.42857,0.11538,0.18182,1
,,,,,,
ROUGE-2+StopWordRemoval,57,KM.TXT,0.19231,0.04854,0.07752,1
,,,,,,
ROUGE-L+StopWordRemoval,58,KM.TXT,0.24324,0.08491,0.12587,1
,,,,,,
ROUGE-1+StopWordRemoval,58,KM.TXT,0.575,0.14839,0.2359,1
,,,,,,
ROUGE-2+StopWordRemoval,58,KM.TXT,0.15789,0.03896,0.0625,1
,,,,,,
ROUGE-L+StopWordRemoval,59,KM.TXT,0.21429,0.10227,0.13846,1
,,,,,,
ROUGE-1+StopWordRemoval,59,KM.TXT,0.34884,0.15152,0.21127,1
,,,,,,
ROUGE-2+StopWordRemoval,59,KM.TXT,0.12195,0.05102,0.07194,1
,,,,,,
ROUGE-L+StopWordRemoval,280,KM.TXT,0.19608,0.10989,0.14085,1
,,,,,,
ROUGE-1+StopWordRemoval,280,KM.TXT,0.45455,0.2193,0.29586,1
,,,,,,
ROUGE-2+StopWordRemoval,280,KM.TXT,0.20755,0.09735,0.13253,1
,,,,,,
ROUGE-L+StopWordRemoval,160,KM.TXT,0.08571,0.05882,0.06977,1
,,,,,,
ROUGE-1+StopWordRemoval,160,KM.TXT,0.16216,0.08955,0.11538,1
,,,,,,
ROUGE-2+StopWordRemoval,160,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,281,KM.TXT,0.25581,0.16923,0.2037,1
,,,,,,
ROUGE-1+StopWordRemoval,281,KM.TXT,0.3913,0.20455,0.26866,1
,,,,,,
ROUGE-2+StopWordRemoval,281,KM.TXT,0.15909,0.08046,0.10687,1
,,,,,,
ROUGE-L+StopWordRemoval,161,KM.TXT,0.11111,0.03659,0.05505,1
,,,,,,
ROUGE-1+StopWordRemoval,161,KM.TXT,0.17241,0.0463,0.07299,1
,,,,,,
ROUGE-2+StopWordRemoval,161,KM.TXT,0.03704,0.00935,0.01493,1
,,,,,,
ROUGE-L+StopWordRemoval,282,KM.TXT,0.36,0.13433,0.19565,1
,,,,,,
ROUGE-1+StopWordRemoval,282,KM.TXT,0.48,0.14815,0.22642,1
,,,,,,
ROUGE-2+StopWordRemoval,282,KM.TXT,0.17391,0.05,0.07767,1
,,,,,,
ROUGE-L+StopWordRemoval,162,KM.TXT,0.24242,0.08247,0.12308,1
,,,,,,
ROUGE-1+StopWordRemoval,162,KM.TXT,0.42857,0.10714,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,162,KM.TXT,0.15152,0.03597,0.05814,1
,,,,,,
ROUGE-L+StopWordRemoval,283,KM.TXT,0.23684,0.08911,0.1295,1
,,,,,,
ROUGE-1+StopWordRemoval,283,KM.TXT,0.44186,0.1338,0.20541,1
,,,,,,
ROUGE-2+StopWordRemoval,283,KM.TXT,0.14634,0.04255,0.06593,1
,,,,,,
ROUGE-L+StopWordRemoval,163,KM.TXT,0.2381,0.08547,0.12579,1
,,,,,,
ROUGE-1+StopWordRemoval,163,KM.TXT,0.46667,0.13816,0.2132,1
,,,,,,
ROUGE-2+StopWordRemoval,163,KM.TXT,0.04651,0.01325,0.02062,1
,,,,,,
ROUGE-L+StopWordRemoval,284,KM.TXT,0.2093,0.11538,0.14876,1
,,,,,,
ROUGE-1+StopWordRemoval,284,KM.TXT,0.28889,0.12381,0.17333,1
,,,,,,
ROUGE-2+StopWordRemoval,284,KM.TXT,0.09302,0.03846,0.05442,1
,,,,,,
ROUGE-L+StopWordRemoval,164,KM.TXT,0.23529,0.08511,0.125,1
,,,,,,
ROUGE-1+StopWordRemoval,164,KM.TXT,0.47059,0.13333,0.20779,1
,,,,,,
ROUGE-2+StopWordRemoval,164,KM.TXT,0.09375,0.02521,0.03974,1
,,,,,,
ROUGE-L+StopWordRemoval,285,KM.TXT,0.175,0.07216,0.10219,1
,,,,,,
ROUGE-1+StopWordRemoval,285,KM.TXT,0.29787,0.11765,0.16867,1
,,,,,,
ROUGE-2+StopWordRemoval,285,KM.TXT,0.08889,0.0339,0.04908,1
,,,,,,
ROUGE-L+StopWordRemoval,165,KM.TXT,0.17778,0.05797,0.08743,1
,,,,,,
ROUGE-1+StopWordRemoval,165,KM.TXT,0.28261,0.05677,0.09455,1
,,,,,,
ROUGE-2+StopWordRemoval,165,KM.TXT,0.06818,0.01316,0.02206,1
,,,,,,
ROUGE-L+StopWordRemoval,286,KM.TXT,0.125,0.05195,0.07339,1
,,,,,,
ROUGE-1+StopWordRemoval,286,KM.TXT,0.1875,0.06667,0.09836,1
,,,,,,
ROUGE-2+StopWordRemoval,286,KM.TXT,0.03333,0.01124,0.01681,1
,,,,,,
ROUGE-L+StopWordRemoval,166,KM.TXT,0.27778,0.17241,0.21277,1
,,,,,,
ROUGE-1+StopWordRemoval,166,KM.TXT,0.45,0.28125,0.34615,1
,,,,,,
ROUGE-2+StopWordRemoval,166,KM.TXT,0.18421,0.11111,0.13861,1
,,,,,,
ROUGE-L+StopWordRemoval,287,KM.TXT,0.14706,0.05263,0.07752,1
,,,,,,
ROUGE-1+StopWordRemoval,287,KM.TXT,0.375,0.12712,0.18987,1
,,,,,,
ROUGE-2+StopWordRemoval,287,KM.TXT,0.02632,0.00855,0.0129,1
,,,,,,
ROUGE-L+StopWordRemoval,167,KM.TXT,0.175,0.08537,0.11475,1
,,,,,,
ROUGE-1+StopWordRemoval,167,KM.TXT,0.25,0.09804,0.14085,1
,,,,,,
ROUGE-2+StopWordRemoval,167,KM.TXT,0.10526,0.0396,0.05755,1
,,,,,,
ROUGE-L+StopWordRemoval,288,KM.TXT,0.44,0.11,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,288,KM.TXT,0.57692,0.11538,0.19231,1
,,,,,,
ROUGE-2+StopWordRemoval,288,KM.TXT,0.29167,0.05426,0.0915,1
,,,,,,
ROUGE-L+StopWordRemoval,168,KM.TXT,0.3125,0.18868,0.23529,1
,,,,,,
ROUGE-1+StopWordRemoval,168,KM.TXT,0.42105,0.22535,0.29358,1
,,,,,,
ROUGE-2+StopWordRemoval,168,KM.TXT,0.25,0.12857,0.16981,1
,,,,,,
ROUGE-L+StopWordRemoval,289,KM.TXT,0.28,0.09032,0.13659,1
,,,,,,
ROUGE-1+StopWordRemoval,289,KM.TXT,0.4717,0.11111,0.17986,1
,,,,,,
ROUGE-2+StopWordRemoval,289,KM.TXT,0.21569,0.04911,0.08,1
,,,,,,
ROUGE-L+StopWordRemoval,169,KM.TXT,0.30952,0.13131,0.1844,1
,,,,,,
ROUGE-1+StopWordRemoval,169,KM.TXT,0.63636,0.24348,0.3522,1
,,,,,,
ROUGE-2+StopWordRemoval,169,KM.TXT,0.30952,0.11404,0.16667,1
,,,,,,
ROUGE-L+StopWordRemoval,60,KM.TXT,0.175,0.07692,0.10687,1
,,,,,,
ROUGE-1+StopWordRemoval,60,KM.TXT,0.29787,0.12174,0.17284,1
,,,,,,
ROUGE-2+StopWordRemoval,60,KM.TXT,0.08889,0.03509,0.05031,1
,,,,,,
ROUGE-L+StopWordRemoval,61,KM.TXT,0.21875,0.08642,0.12389,1
,,,,,,
ROUGE-1+StopWordRemoval,61,KM.TXT,0.25,0.08421,0.12598,1
,,,,,,
ROUGE-2+StopWordRemoval,61,KM.TXT,0.06667,0.02128,0.03226,1
,,,,,,
ROUGE-L+StopWordRemoval,62,KM.TXT,0.17647,0.06452,0.09449,1
,,,,,,
ROUGE-1+StopWordRemoval,62,KM.TXT,0.35,0.11966,0.17834,1
,,,,,,
ROUGE-2+StopWordRemoval,62,KM.TXT,0.02632,0.00862,0.01299,1
,,,,,,
ROUGE-L+StopWordRemoval,63,KM.TXT,0.44,0.11,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,63,KM.TXT,0.57692,0.11538,0.19231,1
,,,,,,
ROUGE-2+StopWordRemoval,63,KM.TXT,0.29167,0.05426,0.0915,1
,,,,,,
ROUGE-L+StopWordRemoval,64,KM.TXT,0.28947,0.09322,0.14103,1
,,,,,,
ROUGE-1+StopWordRemoval,64,KM.TXT,0.30952,0.07182,0.11659,1
,,,,,,
ROUGE-2+StopWordRemoval,64,KM.TXT,0.125,0.02778,0.04545,1
,,,,,,
ROUGE-L+StopWordRemoval,65,KM.TXT,0.26471,0.09091,0.13534,1
,,,,,,
ROUGE-1+StopWordRemoval,65,KM.TXT,0.525,0.14583,0.22826,1
,,,,,,
ROUGE-2+StopWordRemoval,65,KM.TXT,0.18421,0.04895,0.07735,1
,,,,,,
ROUGE-L+StopWordRemoval,66,KM.TXT,0.33333,0.1087,0.16393,1
,,,,,,
ROUGE-1+StopWordRemoval,66,KM.TXT,0.53125,0.15888,0.2446,1
,,,,,,
ROUGE-2+StopWordRemoval,66,KM.TXT,0.13333,0.03774,0.05882,1
,,,,,,
ROUGE-L+StopWordRemoval,67,KM.TXT,0.39286,0.12222,0.18644,1
,,,,,,
ROUGE-1+StopWordRemoval,67,KM.TXT,0.41935,0.12264,0.18978,1
,,,,,,
ROUGE-2+StopWordRemoval,67,KM.TXT,0.06897,0.01905,0.02985,1
,,,,,,
ROUGE-L+StopWordRemoval,68,KM.TXT,0.2,0.09639,0.13008,1
,,,,,,
ROUGE-1+StopWordRemoval,68,KM.TXT,0.29268,0.12121,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,68,KM.TXT,0.10256,0.04082,0.05839,1
,,,,,,
ROUGE-L+StopWordRemoval,69,KM.TXT,0.11429,0.07018,0.08696,1
,,,,,,
ROUGE-1+StopWordRemoval,69,KM.TXT,0.21622,0.11268,0.14815,1
,,,,,,
ROUGE-2+StopWordRemoval,69,KM.TXT,0.02857,0.01429,0.01905,1
,,,,,,
ROUGE-L+StopWordRemoval,290,KM.TXT,0.17778,0.07207,0.10256,1
,,,,,,
ROUGE-1+StopWordRemoval,290,KM.TXT,0.30189,0.11189,0.16327,1
,,,,,,
ROUGE-2+StopWordRemoval,290,KM.TXT,0.07843,0.02817,0.04145,1
,,,,,,
ROUGE-L+StopWordRemoval,170,KM.TXT,0.22857,0.07843,0.11679,1
,,,,,,
ROUGE-1+StopWordRemoval,170,KM.TXT,0.34286,0.09524,0.14907,1
,,,,,,
ROUGE-2+StopWordRemoval,170,KM.TXT,0.12121,0.032,0.05063,1
,,,,,,
ROUGE-L+StopWordRemoval,291,KM.TXT,0.30435,0.08974,0.13861,1
,,,,,,
ROUGE-1+StopWordRemoval,291,KM.TXT,0.33333,0.07843,0.12698,1
,,,,,,
ROUGE-2+StopWordRemoval,291,KM.TXT,0.18182,0.0396,0.06504,1
,,,,,,
ROUGE-L+StopWordRemoval,171,KM.TXT,0.14286,0.06024,0.08475,1
,,,,,,
ROUGE-1+StopWordRemoval,171,KM.TXT,0.27778,0.09615,0.14286,1
,,,,,,
ROUGE-2+StopWordRemoval,171,KM.TXT,0.05882,0.01942,0.0292,1
,,,,,,
ROUGE-L+StopWordRemoval,292,KM.TXT,0.225,0.10465,0.14286,1
,,,,,,
ROUGE-1+StopWordRemoval,292,KM.TXT,0.33333,0.12281,0.17949,1
,,,,,,
ROUGE-2+StopWordRemoval,292,KM.TXT,0.15,0.0531,0.07843,1
,,,,,,
ROUGE-L+StopWordRemoval,172,KM.TXT,0.14286,0.05682,0.0813,1
,,,,,,
ROUGE-1+StopWordRemoval,172,KM.TXT,0.30556,0.1028,0.15385,1
,,,,,,
ROUGE-2+StopWordRemoval,172,KM.TXT,0.05882,0.01887,0.02857,1
,,,,,,
ROUGE-L+StopWordRemoval,293,KM.TXT,0.26471,0.09091,0.13534,1
,,,,,,
ROUGE-1+StopWordRemoval,293,KM.TXT,0.525,0.14583,0.22826,1
,,,,,,
ROUGE-2+StopWordRemoval,293,KM.TXT,0.18421,0.04895,0.07735,1
,,,,,,
ROUGE-L+StopWordRemoval,173,KM.TXT,0.1875,0.08,0.11215,1
,,,,,,
ROUGE-1+StopWordRemoval,173,KM.TXT,0.34286,0.13953,0.19835,1
,,,,,,
ROUGE-2+StopWordRemoval,173,KM.TXT,0.09091,0.03529,0.05085,1
,,,,,,
ROUGE-L+StopWordRemoval,294,KM.TXT,0.26667,0.08421,0.128,1
,,,,,,
ROUGE-1+StopWordRemoval,294,KM.TXT,0.53125,0.15455,0.23944,1
,,,,,,
ROUGE-2+StopWordRemoval,294,KM.TXT,0.1,0.02752,0.04317,1
,,,,,,
ROUGE-L+StopWordRemoval,174,KM.TXT,0.28947,0.12644,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,174,KM.TXT,0.34615,0.14516,0.20455,1
,,,,,,
ROUGE-2+StopWordRemoval,174,KM.TXT,0.18,0.07317,0.10405,1
,,,,,,
ROUGE-L+StopWordRemoval,295,KM.TXT,0.39286,0.12222,0.18644,1
,,,,,,
ROUGE-1+StopWordRemoval,295,KM.TXT,0.41935,0.12264,0.18978,1
,,,,,,
ROUGE-2+StopWordRemoval,295,KM.TXT,0.06897,0.01905,0.02985,1
,,,,,,
ROUGE-L+StopWordRemoval,175,KM.TXT,0.23077,0.0625,0.09836,1
,,,,,,
ROUGE-1+StopWordRemoval,175,KM.TXT,0.33333,0.07556,0.12319,1
,,,,,,
ROUGE-2+StopWordRemoval,175,KM.TXT,0.12245,0.02679,0.04396,1
,,,,,,
ROUGE-L+StopWordRemoval,296,KM.TXT,0.3125,0.08696,0.13605,1
,,,,,,
ROUGE-1+StopWordRemoval,296,KM.TXT,0.42424,0.09459,0.1547,1
,,,,,,
ROUGE-2+StopWordRemoval,296,KM.TXT,0.19355,0.04082,0.06742,1
,,,,,,
ROUGE-L+StopWordRemoval,176,KM.TXT,0.35714,0.12195,0.18182,1
,,,,,,
ROUGE-1+StopWordRemoval,176,KM.TXT,0.46939,0.13939,0.21495,1
,,,,,,
ROUGE-2+StopWordRemoval,176,KM.TXT,0.17021,0.04878,0.07583,1
,,,,,,
ROUGE-L+StopWordRemoval,297,KM.TXT,0.26829,0.09322,0.13836,1
,,,,,,
ROUGE-1+StopWordRemoval,297,KM.TXT,0.51163,0.15942,0.24309,1
,,,,,,
ROUGE-2+StopWordRemoval,297,KM.TXT,0.14634,0.0438,0.06742,1
,,,,,,
ROUGE-L+StopWordRemoval,177,KM.TXT,0.42857,0.10345,0.16667,1
,,,,,,
ROUGE-1+StopWordRemoval,177,KM.TXT,0.64286,0.11043,0.18848,1
,,,,,,
ROUGE-2+StopWordRemoval,177,KM.TXT,0.42308,0.0679,0.11702,1
,,,,,,
ROUGE-L+StopWordRemoval,298,KM.TXT,0.27586,0.10526,0.15238,1
,,,,,,
ROUGE-1+StopWordRemoval,298,KM.TXT,0.31579,0.12766,0.18182,1
,,,,,,
ROUGE-2+StopWordRemoval,298,KM.TXT,0.11111,0.04301,0.06202,1
,,,,,,
ROUGE-L+StopWordRemoval,178,KM.TXT,0.17778,0.10667,0.13333,1
,,,,,,
ROUGE-1+StopWordRemoval,178,KM.TXT,0.23913,0.12222,0.16176,1
,,,,,,
ROUGE-2+StopWordRemoval,178,KM.TXT,0.09091,0.04494,0.06015,1
,,,,,,
ROUGE-L+StopWordRemoval,299,KM.TXT,0.11429,0.07273,0.08889,1
,,,,,,
ROUGE-1+StopWordRemoval,299,KM.TXT,0.16216,0.08451,0.11111,1
,,,,,,
ROUGE-2+StopWordRemoval,299,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,179,KM.TXT,0.34615,0.11111,0.16822,1
,,,,,,
ROUGE-1+StopWordRemoval,179,KM.TXT,0.48148,0.13542,0.21138,1
,,,,,,
ROUGE-2+StopWordRemoval,179,KM.TXT,0.16,0.04211,0.06667,1
,,,,,,
ROUGE-L+StopWordRemoval,70,KM.TXT,0.25641,0.08403,0.12658,1
,,,,,,
ROUGE-1+StopWordRemoval,70,KM.TXT,0.46154,0.13846,0.21302,1
,,,,,,
ROUGE-2+StopWordRemoval,70,KM.TXT,0.13514,0.03876,0.06024,1
,,,,,,
ROUGE-L+StopWordRemoval,71,KM.TXT,0.19608,0.09174,0.125,1
,,,,,,
ROUGE-1+StopWordRemoval,71,KM.TXT,0.34545,0.13971,0.19895,1
,,,,,,
ROUGE-2+StopWordRemoval,71,KM.TXT,0.11321,0.04444,0.06383,1
,,,,,,
ROUGE-L+StopWordRemoval,72,KM.TXT,0.25926,0.07447,0.1157,1
,,,,,,
ROUGE-1+StopWordRemoval,72,KM.TXT,0.55172,0.13793,0.22069,1
,,,,,,
ROUGE-2+StopWordRemoval,72,KM.TXT,0.18519,0.04348,0.07042,1
,,,,,,
ROUGE-L+StopWordRemoval,73,KM.TXT,0.27273,0.09,0.13534,1
,,,,,,
ROUGE-1+StopWordRemoval,73,KM.TXT,0.4,0.10145,0.16185,1
,,,,,,
ROUGE-2+StopWordRemoval,73,KM.TXT,0.12121,0.0292,0.04706,1
,,,,,,
ROUGE-L+StopWordRemoval,74,KM.TXT,0.21429,0.07087,0.10651,1
,,,,,,
ROUGE-1+StopWordRemoval,74,KM.TXT,0.48889,0.13253,0.20853,1
,,,,,,
ROUGE-2+StopWordRemoval,74,KM.TXT,0.04651,0.01212,0.01923,1
,,,,,,
ROUGE-L+StopWordRemoval,75,KM.TXT,0.26471,0.09474,0.13953,1
,,,,,,
ROUGE-1+StopWordRemoval,75,KM.TXT,0.38235,0.10484,0.16456,1
,,,,,,
ROUGE-2+StopWordRemoval,75,KM.TXT,0.125,0.03252,0.05161,1
,,,,,,
ROUGE-L+StopWordRemoval,76,KM.TXT,0.11765,0.07547,0.09195,1
,,,,,,
ROUGE-1+StopWordRemoval,76,KM.TXT,0.15789,0.09836,0.12121,1
,,,,,,
ROUGE-2+StopWordRemoval,76,KM.TXT,0.05556,0.03333,0.04167,1
,,,,,,
ROUGE-L+StopWordRemoval,77,KM.TXT,0.09091,0.02597,0.0404,1
,,,,,,
ROUGE-1+StopWordRemoval,77,KM.TXT,0.13636,0.03261,0.05263,1
,,,,,,
ROUGE-2+StopWordRemoval,77,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,78,KM.TXT,0.225,0.09091,0.1295,1
,,,,,,
ROUGE-1+StopWordRemoval,78,KM.TXT,0.275,0.09483,0.14103,1
,,,,,,
ROUGE-2+StopWordRemoval,78,KM.TXT,0.18421,0.06087,0.0915,1
,,,,,,
ROUGE-L+StopWordRemoval,79,KM.TXT,0.3125,0.12821,0.18182,1
,,,,,,
ROUGE-1+StopWordRemoval,79,KM.TXT,0.42105,0.16327,0.23529,1
,,,,,,
ROUGE-2+StopWordRemoval,79,KM.TXT,0.13889,0.05155,0.07519,1
,,,,,,
ROUGE-L+StopWordRemoval,180,KM.TXT,0.27778,0.10989,0.15748,1
,,,,,,
ROUGE-1+StopWordRemoval,180,KM.TXT,0.43902,0.13043,0.20112,1
,,,,,,
ROUGE-2+StopWordRemoval,180,KM.TXT,0.12821,0.0365,0.05682,1
,,,,,,
ROUGE-L+StopWordRemoval,181,KM.TXT,0.21622,0.11594,0.15094,1
,,,,,,
ROUGE-1+StopWordRemoval,181,KM.TXT,0.30769,0.1519,0.20339,1
,,,,,,
ROUGE-2+StopWordRemoval,181,KM.TXT,0.13514,0.0641,0.08696,1
,,,,,,
ROUGE-L+StopWordRemoval,182,KM.TXT,0.53571,0.22727,0.31915,1
,,,,,,
ROUGE-1+StopWordRemoval,182,KM.TXT,0.58621,0.20988,0.30909,1
,,,,,,
ROUGE-2+StopWordRemoval,182,KM.TXT,0.37037,0.125,0.18692,1
,,,,,,
ROUGE-L+StopWordRemoval,183,KM.TXT,0.17949,0.09459,0.12389,1
,,,,,,
ROUGE-1+StopWordRemoval,183,KM.TXT,0.30952,0.14773,0.2,1
,,,,,,
ROUGE-2+StopWordRemoval,183,KM.TXT,0.075,0.03448,0.04724,1
,,,,,,
ROUGE-L+StopWordRemoval,184,KM.TXT,0.26,0.12381,0.16774,1
,,,,,,
ROUGE-1+StopWordRemoval,184,KM.TXT,0.43333,0.18705,0.26131,1
,,,,,,
ROUGE-2+StopWordRemoval,184,KM.TXT,0.27586,0.11594,0.16327,1
,,,,,,
ROUGE-L+StopWordRemoval,185,KM.TXT,0.42424,0.13462,0.20438,1
,,,,,,
ROUGE-1+StopWordRemoval,185,KM.TXT,0.67568,0.17606,0.27933,1
,,,,,,
